User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
3,2242037,1.00,2.13,0.00,100.00
3,2255256,0.98,2.80,0.00,100.00
3,2302222,0.97,2.83,0.00,100.00
3,2344062,0.91,2.02,0.00,100.00
2,2593972,0.94,2.82,0.00,0.00
3,2128781,1.00,2.60,0.00,100.00
3,2429570,1.00,3.11,0.00,100.00
3,2287125,1.00,2.93,0.00,100.00
3,2103535,1.00,2.71,0.00,100.00
2,2494030,1.00,2.33,100.00,0.00
2,2258208,0.94,2.59,0.00,0.00
2,2159410,0.97,2.39,0.00,0.00
3,2402269,1.00,2.27,0.00,100.00
3,2331981,1.00,2.19,0.00,100.00
2,2328323,0.92,2.02,0.00,100.00
3,2431578,1.00,2.28,0.00,100.00
2,2452456,1.00,2.84,0.00,100.00
3,2312472,1.00,2.68,0.00,100.00
2,2198803,1.00,2.06,0.00,0.00
2,2268498,0.91,1.94,0.00,100.00
3,2307818,1.00,2.16,100.00,100.00
3,2491142,0.99,2.30,0.00,100.00
3,2586361,1.00,2.43,0.00,100.00
3,2246322,0.92,1.95,0.00,100.00
2,2322126,1.00,2.73,0.00,100.00
3,2165356,0.98,2.47,0.00,100.00
3,2281905,1.00,2.65,100.00,100.00
2,2512225,1.00,3.17,0.00,100.00
2,2222930,1.00,2.64,100.00,100.00
2,2409546,0.99,2.26,0.00,100.00
3,2204706,0.96,1.99,0.00,100.00
2,2331621,1.00,2.20,0.00,0.00
3,2536915,1.00,2.39,0.00,100.00
3,2524548,1.00,2.96,0.00,100.00
2,2148042,0.99,2.00,0.00,100.00
2,2604156,1.00,3.11,0.00,100.00
2,2304408,0.85,2.35,100.00,100.00
3,2373673,1.00,2.73,100.00,0.00
3,2265413,1.00,2.13,0.00,0.00
3,2162814,1.00,2.04,0.00,100.00
2,2343225,1.00,2.81,100.00,100.00
2,2200237,1.00,2.08,0.00,100.00
2,2339789,1.00,2.21,100.00,0.00
2,2375319,0.92,2.57,0.00,100.00
2,2600198,0.91,2.22,0.00,100.00
2,2139015,1.00,2.57,0.00,100.00
2,2502859,1.00,2.36,0.00,100.00
2,2475085,1.00,2.99,100.00,100.00
3,2302423,0.94,2.52,0.00,100.00
3,2593241,1.00,2.44,100.00,0.00
2,2186441,0.97,1.99,100.00,0.00
2,2210879,0.95,2.47,0.00,100.00
2,2119985,0.97,1.94,0.00,100.00
2,2324442,0.92,2.03,0.00,100.00
2,2549251,0.97,2.33,0.00,100.00
3,2399096,0.96,2.15,100.00,0.00
2,2313882,0.98,2.13,0.00,100.00
3,2607046,1.00,2.44,100.00,100.00
3,2244841,0.96,2.52,0.00,100.00
2,2436307,1.00,3.04,0.00,100.00
3,2297809,0.96,2.53,0.00,100.00
2,2287689,0.97,2.79,100.00,0.00
3,2360078,0.99,2.20,100.00,0.00
3,2285509,0.90,1.94,100.00,0.00
2,2125362,1.00,2.40,100.00,0.00
2,2135573,1.00,2.00,100.00,100.00
2,2245902,1.00,2.11,0.00,100.00
2,2319927,0.94,2.75,0.00,0.00
2,2496253,0.97,2.96,100.00,100.00
3,2116476,0.97,1.91,0.00,100.00
2,2278279,1.00,2.16,0.00,100.00
3,2492797,1.00,2.95,0.00,100.00
3,2131663,1.00,2.00,0.00,100.00
2,2156731,0.96,1.96,0.00,100.00
3,2595772,0.90,2.74,0.00,100.00
3,2572252,1.00,2.42,100.00,100.00
2,2576157,0.94,2.27,100.00,100.00
3,2403386,1.00,2.77,0.00,0.00
2,2203949,1.00,2.08,0.00,100.00
2,2189113,1.00,2.75,0.00,100.00
3,2156468,1.00,2.53,0.00,100.00
2,2475164,1.00,2.35,100.00,100.00
2,2524634,1.00,2.37,0.00,100.00
3,2172614,0.94,2.40,0.00,0.00
3,2159335,0.94,1.92,0.00,100.00
3,2238178,0.96,2.02,0.00,0.00
2,2400648,0.97,2.82,100.00,100.00
2,2605670,1.00,3.09,0.00,100.00
3,2229737,0.99,2.57,0.00,0.00
2,2353668,0.95,2.67,100.00,0.00
3,2460634,1.00,2.32,100.00,0.00
3,2109618,0.99,2.48,0.00,100.00
3,2264551,0.96,2.03,100.00,0.00
2,2416543,0.95,2.14,100.00,100.00
2,2566364,1.00,3.03,100.00,0.00
2,2286664,0.94,2.00,100.00,100.00
2,2490633,1.00,2.34,0.00,35.39
2,2395167,0.97,2.81,100.00,0.00
2,2586384,0.98,2.86,0.00,100.00
3,2575254,1.00,2.89,0.00,100.00
2,2524901,1.00,2.87,0.00,0.00
2,2235550,0.94,2.56,0.00,100.00
3,2498038,1.00,2.36,0.00,100.00
2,2350846,0.94,2.08,0.00,0.00
3,2180556,1.00,2.46,100.00,0.00
2,2539825,0.96,2.31,100.00,0.00
2,2213525,1.00,2.10,0.00,100.00
3,2386877,1.00,2.85,100.00,100.00
3,2436484,0.95,2.20,0.00,100.00
2,2482744,1.00,2.82,0.00,100.00
3,2305120,1.00,2.17,0.00,100.00
2,2268603,1.00,2.58,0.00,100.00
3,2300923,1.00,2.16,100.00,100.00
2,2605445,0.95,2.34,0.00,100.00
2,2301367,0.96,2.53,0.00,100.00
3,2295470,0.97,2.62,0.00,100.00
2,2155658,0.99,2.44,0.00,100.00
2,2407439,0.95,2.14,0.00,0.00
3,2512528,1.00,2.35,0.00,100.00
2,2181785,1.00,2.04,0.00,100.00
3,2218901,0.99,2.59,0.00,100.00
2,2157894,1.00,2.47,0.00,100.00
2,2323078,0.96,2.09,100.00,0.00
2,2445001,0.99,2.96,0.00,100.00
3,2308673,1.00,2.17,0.00,100.00
2,2296064,0.99,2.12,100.00,100.00
2,2515245,0.89,2.58,0.00,100.00
2,2513244,1.00,2.36,0.00,0.00
3,2599559,1.00,2.43,0.00,100.00
2,2174117,0.97,1.97,0.00,0.00
2,2312429,1.00,2.84,100.00,100.00
3,2611925,1.00,2.48,100.00,0.00
3,2310723,0.97,2.12,0.00,0.00
3,2305412,0.94,2.02,100.00,0.00
3,2553804,0.92,2.92,0.00,100.00
2,2616012,1.00,3.01,0.00,100.00
3,2103628,1.00,1.97,100.00,100.00
2,2217969,1.00,2.07,100.00,0.00
2,2495572,1.00,2.36,0.00,100.00
3,2494189,0.94,2.20,0.00,100.00
3,2360731,0.99,2.20,0.00,100.00
3,2465972,1.00,2.85,0.00,100.00
3,2374848,1.00,2.23,100.00,0.00
3,2148308,1.00,2.64,0.00,100.00
3,2410491,0.95,2.82,100.00,0.00
3,2337299,0.95,2.09,0.00,100.00
2,2540869,1.00,2.42,0.00,100.00
2,2517373,0.99,3.18,0.00,0.00
2,2455246,1.00,2.31,0.00,100.00
3,2446571,1.00,2.80,0.00,100.00
2,2381492,0.90,2.77,100.00,100.00
3,2618076,1.00,2.45,100.00,100.00
3,2528796,1.00,2.94,100.00,0.00
2,2280875,1.00,2.13,0.00,100.00
2,2175771,1.00,2.79,0.00,100.00
3,2352016,0.92,2.47,0.00,100.00
3,2443554,0.99,2.27,0.00,100.00
2,2348367,0.98,2.19,100.00,100.00
2,2451316,0.88,2.04,0.00,100.00
3,2482724,0.95,2.67,0.00,100.00
2,2208988,1.00,2.84,0.00,100.00
3,2203234,1.00,2.50,0.00,0.00
3,2489383,1.00,3.06,0.00,100.00
3,2344702,1.00,2.66,100.00,0.00
2,2297157,1.00,2.58,0.00,100.00
3,2476725,0.96,2.22,100.00,100.00
2,2437659,0.95,2.82,100.00,100.00
3,2146449,0.92,2.31,0.00,100.00
2,2108103,1.00,2.71,0.00,100.00
3,2493752,1.00,2.85,0.00,100.00
3,2444351,1.00,2.81,0.00,100.00
2,2485911,0.97,3.12,0.00,100.00
2,2375834,1.00,3.06,0.00,0.00
3,2472666,1.00,3.06,0.00,100.00
2,2500626,0.98,3.19,0.00,100.00
2,2259827,0.97,2.83,0.00,100.00
3,2177433,0.92,1.87,0.00,100.00
3,2378948,0.97,2.62,0.00,0.00
2,2374116,1.00,2.90,0.00,0.00
2,2511553,1.00,2.36,0.00,0.00
3,2421805,0.99,2.26,0.00,100.00
2,2482100,1.00,2.36,0.00,100.00
3,2468479,0.95,2.68,0.00,100.00
3,2437168,0.97,2.22,0.00,100.00
3,2471022,1.00,2.82,0.00,0.00
3,2614227,1.00,2.47,0.00,100.00
3,2115769,0.96,1.90,0.00,100.00
3,2517371,1.00,2.89,0.00,100.00
3,2446745,1.00,2.77,0.00,100.00
3,2193726,0.97,2.49,0.00,100.00
2,2300802,0.96,2.58,100.00,0.00
3,2118066,1.00,2.56,100.00,0.00
3,2241650,0.93,2.56,0.00,100.00
3,2148292,1.00,2.02,100.00,100.00
2,2255059,1.00,2.55,0.00,100.00
3,2335279,0.95,2.08,0.00,100.00
2,2366395,0.94,2.10,0.00,100.00
3,2174668,0.99,2.52,0.00,0.00
3,2281521,0.94,2.01,100.00,100.00
2,2424970,1.00,2.27,0.00,100.00
2,2291998,0.98,2.12,0.00,100.00
2,2142862,0.95,1.92,0.00,100.00
3,2237951,0.90,2.34,0.00,100.00
2,2260236,1.00,2.70,100.00,0.00
2,2534215,0.95,2.28,0.00,100.00
2,2253454,0.96,2.03,100.00,100.00
3,2392639,0.94,2.11,0.00,100.00
2,2482924,0.99,2.31,0.00,100.00
3,2252485,0.97,2.55,0.00,0.00
3,2112177,0.92,1.83,0.00,100.00
2,2540682,0.94,2.26,0.00,100.00
2,2236338,1.00,2.10,0.00,100.00
3,2376848,1.00,2.76,0.00,100.00
3,2450144,0.99,2.80,0.00,100.00
3,2586312,0.97,2.35,100.00,100.00
2,2192181,1.00,2.47,0.00,100.00
3,2187508,1.00,2.54,0.00,100.00
2,2252190,1.00,2.69,0.00,0.00
3,2145086,1.00,2.45,100.00,100.00
2,2218853,0.96,1.99,100.00,100.00
2,2170085,0.97,1.97,100.00,0.00
2,2300897,1.00,2.79,100.00,100.00
2,2299217,1.00,2.60,0.00,100.00
2,2362894,1.00,2.77,0.00,100.00
3,2419548,0.97,2.21,0.00,100.00
2,2379730,1.00,2.79,0.00,100.00
2,2115070,0.93,1.84,0.00,100.00
3,2433708,0.97,2.21,0.00,100.00
3,2172311,0.95,2.40,100.00,100.00
3,2482413,0.96,2.90,0.00,100.00
3,2344543,1.00,2.74,100.00,100.00
2,2473419,0.92,2.12,100.00,100.00
2,2249708,1.00,2.56,0.00,100.00
2,2411526,0.97,2.74,0.00,100.00
3,2197335,1.00,2.71,100.00,100.00
2,2412651,0.97,2.76,0.00,100.00
3,2316516,1.00,2.19,0.00,0.00
2,2171586,0.96,2.44,0.00,0.00
2,2599468,1.00,2.44,0.00,100.00
3,2392237,1.00,2.92,0.00,100.00
3,2546958,1.00,2.41,0.00,100.00
2,2492121,1.00,2.85,0.00,0.00
2,2181440,0.96,1.97,0.00,0.00
3,2288353,1.00,2.79,0.00,100.00
2,2392765,1.00,2.24,0.00,100.00
2,2102465,0.95,2.28,100.00,100.00
3,2399498,1.00,2.25,0.00,100.00
2,2578532,1.00,2.42,0.00,100.00
3,2318049,1.00,2.19,0.00,0.00
2,2328775,1.00,2.18,0.00,100.00
2,2390772,0.91,2.05,0.00,0.00
3,2174538,1.00,2.61,0.00,100.00
3,2393822,1.00,2.26,0.00,100.00
2,2424644,1.00,2.28,100.00,100.00
3,2534767,0.89,2.61,0.00,100.00
2,2576668,0.94,2.27,100.00,100.00
2,2538815,0.99,3.07,0.00,100.00
3,2243649,1.00,2.12,0.00,100.00
3,2350073,1.00,2.23,0.00,0.00
3,2475477,1.00,2.96,0.00,100.00
3,2403879,1.00,2.28,0.00,100.00
3,2186770,0.98,2.03,0.00,100.00
2,2446038,0.90,2.59,0.00,100.00
3,2371365,0.94,2.12,0.00,100.00
2,2214440,0.88,1.83,100.00,100.00
3,2241591,0.99,2.08,0.00,100.00
2,2588797,1.00,2.43,0.00,100.00
3,2494404,0.94,2.93,0.00,100.00
3,2308082,0.95,2.76,0.00,100.00
3,2328400,0.96,2.12,0.00,100.00
3,2299228,1.00,2.18,0.00,100.00
3,2458446,0.96,2.23,0.00,100.00
3,2283894,0.92,2.64,100.00,0.00
2,2362868,0.96,2.13,0.00,100.00
2,2364288,0.94,2.67,0.00,0.00
2,2446871,1.00,2.29,0.00,100.00
3,2312535,1.00,2.92,0.00,100.00
2,2127043,1.00,2.57,0.00,100.00
3,2304507,1.00,2.19,0.00,100.00
2,2613013,1.00,3.32,0.00,100.00
3,2411535,1.00,2.27,100.00,100.00
3,2433048,1.00,2.30,0.00,100.00
3,2332372,1.00,2.76,0.00,100.00
2,2276812,1.00,2.78,0.00,100.00
2,2502344,0.97,2.95,0.00,0.00
3,2139622,0.99,1.99,0.00,100.00
3,2556204,1.00,2.97,0.00,0.00
3,2235463,0.99,2.56,0.00,100.00
3,2498891,1.00,2.88,100.00,100.00
3,2140556,1.00,2.02,100.00,0.00
3,2470859,0.90,2.11,0.00,0.00
2,2563793,1.00,3.27,0.00,100.00
2,2558838,1.00,2.41,100.00,100.00
3,2514045,1.00,2.37,0.00,100.00
3,2320905,0.97,2.60,0.00,100.00
2,2506622,0.97,2.92,100.00,100.00
2,2396754,1.00,2.69,0.00,100.00
2,2363897,0.98,2.19,100.00,100.00
3,2345464,1.00,2.22,0.00,0.00
3,2292052,1.00,2.15,0.00,100.00
2,2426428,1.00,2.29,100.00,100.00
2,2555219,1.00,2.87,0.00,100.00
2,2582016,0.93,2.93,0.00,100.00
3,2259052,1.00,2.63,0.00,100.00
2,2598926,1.00,3.14,0.00,100.00
3,2576951,1.00,2.42,0.00,0.00
2,2412425,1.00,2.29,0.00,0.00
2,2462177,0.95,2.21,0.00,100.00
3,2189913,0.91,2.32,100.00,0.00
2,2555606,1.00,2.41,100.00,0.00
3,2393054,1.00,2.86,0.00,100.00
2,2105221,1.00,2.47,0.00,100.00
2,2438809,0.92,2.64,0.00,100.00
3,2458038,0.91,2.10,0.00,100.00
2,2247279,1.00,2.62,0.00,0.00
3,2252934,0.99,2.09,100.00,0.00
3,2376400,1.00,2.24,0.00,100.00
3,2118319,0.92,2.26,0.00,100.00
2,2279692,1.00,2.14,0.00,100.00
2,2584469,0.97,2.94,0.00,100.00
3,2376297,0.99,2.20,0.00,100.00
2,2229067,1.00,2.10,0.00,100.00
3,2591709,0.91,2.72,0.00,100.00
2,2570780,0.93,2.27,0.00,100.00
2,2353975,0.95,2.09,0.00,0.00
3,2268061,1.00,2.12,0.00,100.00
3,2232690,1.00,2.09,0.00,100.00
3,2295762,0.89,2.42,0.00,100.00
3,2582646,1.00,2.43,0.00,0.00
2,2259221,1.00,2.70,100.00,0.00
3,2487310,0.97,2.28,100.00,0.00
3,2238222,1.00,2.11,0.00,100.00
2,2212421,1.00,2.55,0.00,100.00
2,2251876,1.00,2.59,0.00,100.00
2,2188824,0.93,2.33,100.00,100.00
3,2164154,0.99,2.63,100.00,0.00
2,2432951,1.00,2.97,0.00,100.00
3,2585345,1.00,3.00,0.00,100.00
3,2367681,0.97,2.15,0.00,100.00
2,2484491,1.00,2.86,0.00,100.00
2,2602582,0.89,2.65,0.00,100.00
3,2283304,0.96,2.05,0.00,0.00
3,2280725,0.97,2.53,0.00,100.00
2,2207505,1.00,2.53,0.00,0.00
3,2187968,1.00,2.05,100.00,100.00
2,2129587,1.00,2.51,0.00,0.00
3,2429584,1.00,2.28,0.00,0.00
3,2191462,1.00,2.50,0.00,100.00
2,2281068,0.99,2.61,0.00,100.00
3,2605015,1.00,2.45,0.00,100.00
2,2453735,1.00,2.83,0.00,100.00
3,2597567,1.00,3.04,0.00,100.00
2,2192234,0.99,2.04,0.00,100.00
2,2371823,0.98,2.67,0.00,100.00
3,2286001,0.92,1.98,0.00,100.00
3,2437159,1.00,2.29,0.00,100.00
2,2225104,0.96,2.46,0.00,100.00
2,2519263,0.96,2.27,100.00,0.00
2,2610448,0.95,3.01,100.00,0.00
2,2439065,0.99,2.28,0.00,100.00
3,2331776,0.94,2.07,0.00,100.00
3,2202166,0.98,2.03,100.00,0.00
3,2194037,1.00,2.06,100.00,0.00
3,2533946,0.96,2.28,0.00,100.00
3,2606030,0.96,2.36,0.00,100.00
2,2480709,1.00,2.32,0.00,100.00
2,2127361,0.95,1.89,0.00,100.00
2,2382809,0.92,2.05,0.00,100.00
2,2346106,0.95,2.10,100.00,100.00
3,2277182,0.93,2.00,0.00,100.00
3,2187855,1.00,2.48,0.00,100.00
2,2118436,1.00,2.00,0.00,100.00
3,2291571,1.00,2.60,0.00,100.00
2,2434367,0.96,2.82,0.00,100.00
3,2553194,0.96,2.79,0.00,100.00
2,2510586,0.99,2.98,58.94,0.00
3,2137598,1.00,2.52,100.00,0.00
3,2472672,0.94,2.82,0.00,100.00
3,2098639,0.97,2.30,100.00,0.00
2,2187736,0.97,1.99,0.00,100.00
2,2584929,0.96,2.96,0.00,100.00
2,2192635,1.00,2.64,0.00,0.00
2,2369037,1.00,2.81,0.00,100.00
3,2136111,1.00,2.42,0.00,100.00
3,2140108,1.00,2.42,0.00,100.00
2,2444637,0.95,2.20,0.00,100.00
2,2281903,1.00,2.74,0.00,0.00
3,2115284,1.00,2.52,0.00,100.00
3,2458665,0.95,2.18,0.00,100.00
2,2403538,1.00,2.88,0.00,100.00
2,2527650,0.92,2.20,0.00,100.00
3,2123385,1.00,1.99,100.00,100.00
3,2546366,0.99,2.99,100.00,100.00
3,2327943,1.00,2.19,0.00,100.00
2,2498678,0.93,2.77,0.00,100.00
2,2595923,0.99,2.42,0.00,100.00
2,2171918,0.89,2.31,0.00,100.00
3,2474173,1.00,2.80,0.00,0.00
2,2515716,0.98,2.97,0.00,100.00
3,2172183,0.86,2.12,0.00,100.00
2,2508269,0.86,2.03,0.00,100.00
2,2234736,1.00,2.10,0.00,100.00
3,2552589,1.00,2.90,100.00,0.00
2,2363680,1.00,2.22,0.00,100.00
3,2509673,0.95,2.24,0.00,0.00
2,2458139,1.00,2.97,100.00,100.00
3,2297218,0.97,2.63,0.00,100.00
3,2491718,1.00,2.33,0.00,100.00
2,2586129,1.00,2.43,100.00,0.00
3,2219938,0.94,1.97,0.00,100.00
2,2109391,1.00,2.48,0.00,100.00
3,2185474,0.95,2.36,0.00,100.00
3,2152109,1.00,2.01,0.00,100.00
3,2201738,0.96,2.43,0.00,100.00
2,2179013,1.00,2.59,100.00,100.00
3,2352687,1.00,2.23,0.00,100.00
2,2191189,0.88,2.29,100.00,100.00
2,2499482,0.99,2.34,0.00,100.00
3,2119318,1.00,2.46,0.00,100.00
3,2266128,1.00,2.62,0.00,100.00
3,2507080,0.96,2.78,0.00,100.00
2,2290228,1.00,2.74,0.00,100.00
3,2317558,1.00,2.66,0.00,100.00
2,2531383,0.98,2.35,0.00,100.00
2,2478954,1.00,2.34,0.00,100.00
2,2384026,1.00,2.85,100.00,0.00
3,2501405,1.00,2.37,0.00,100.00
3,2207064,0.93,2.34,0.00,100.00
2,2300659,0.97,2.11,100.00,100.00
3,2593295,1.00,3.16,0.00,100.00
3,2131573,0.86,1.72,0.00,100.00
3,2221641,1.00,2.53,0.00,100.00
3,2339402,1.00,2.66,100.00,100.00
2,2143410,0.94,1.91,0.00,0.00
3,2593768,0.95,2.32,0.00,100.00
2,2375854,1.00,2.80,0.00,100.00
2,2329302,1.00,2.19,100.00,0.00
2,2585815,0.97,2.35,0.00,100.00
3,2281687,1.00,2.13,0.00,100.00
3,2402510,0.91,2.04,100.00,0.00
2,2173305,1.00,2.58,0.00,100.00
2,2619432,1.00,2.46,0.00,100.00
2,2606750,0.94,2.89,100.00,0.00
3,2373167,0.97,2.95,0.00,100.00
2,2435223,1.00,2.28,0.00,100.00
3,2361240,1.00,2.21,100.00,100.00
2,2104492,0.96,1.91,100.00,100.00
3,2160651,1.00,2.64,0.00,100.00
2,2324981,1.00,2.18,0.00,100.00
2,2547145,1.00,2.97,0.00,100.00
2,2167354,1.00,2.53,0.00,100.00
3,2406572,0.98,2.21,0.00,100.00
3,2140083,1.00,2.00,100.00,100.00
3,2128717,1.00,2.01,0.00,100.00
3,2380960,1.00,2.67,0.00,100.00
2,2282477,0.97,2.08,100.00,0.00
3,2113853,0.94,1.89,0.00,100.00
2,2573328,0.90,2.69,0.00,100.00
3,2356093,1.00,2.23,0.00,100.00
2,2415905,1.00,2.79,0.00,100.00
2,2410965,1.00,2.26,0.00,100.00
2,2549878,0.90,2.68,0.00,0.00
2,2241718,1.00,2.56,100.00,0.00
3,2103866,0.96,2.54,0.00,0.00
3,2613431,1.00,3.21,100.00,100.00
3,2337097,1.00,2.19,0.00,100.00
3,2110376,0.99,2.38,0.00,0.00
3,2425823,1.00,2.98,0.00,100.00
3,2145073,0.99,2.42,0.00,0.00
2,2517413,0.95,2.75,100.00,0.00
2,2445163,0.99,2.28,100.00,0.00
2,2106272,1.00,2.57,100.00,0.00
2,2496629,0.95,2.89,0.00,0.00
3,2201701,0.94,1.95,0.00,100.00
2,2247934,1.00,2.60,0.00,100.00
3,2136237,0.94,1.88,0.00,100.00
3,2352285,1.00,2.66,100.00,0.00
2,2142274,1.00,2.02,0.00,100.00
3,2170005,0.97,2.39,0.00,100.00
3,2347585,0.98,2.60,100.00,100.00
2,2193687,1.00,2.65,0.00,100.00
3,2330581,1.00,2.64,0.00,100.00
3,2156487,0.95,1.92,0.00,100.00
3,2585234,1.00,2.92,0.00,100.00
3,2614709,1.00,2.44,100.00,0.00
3,2162537,1.00,2.73,0.00,100.00
3,2597538,0.97,2.37,0.00,0.00
2,2260617,1.00,2.12,0.00,0.00
2,2416560,0.99,2.24,100.00,0.00
3,2111093,1.00,2.00,0.00,100.00
2,2256479,1.00,2.61,100.00,0.00
2,2170910,1.00,2.05,0.00,100.00
2,2273491,0.97,2.55,0.00,100.00
2,2326597,0.99,2.66,0.00,100.00
2,2561218,0.93,2.24,0.00,0.00
3,2413163,0.90,2.05,100.00,100.00
2,2393520,0.96,2.83,0.00,100.00
2,2225768,0.94,2.42,0.00,100.00
3,2163536,0.99,2.00,100.00,0.00
3,2217176,0.98,2.69,0.00,100.00
2,2496219,0.93,2.18,0.00,100.00
3,2486801,1.00,2.82,0.00,0.00
2,2446106,1.00,2.82,0.00,100.00
2,2260045,1.00,2.59,0.00,100.00
2,2526701,0.93,2.22,0.00,100.00
3,2385388,0.94,2.54,100.00,0.00
2,2249448,0.97,2.79,0.00,100.00
2,2612272,0.96,2.35,0.00,100.00
3,2499940,1.00,2.34,0.00,0.00
2,2296353,1.00,2.71,0.00,100.00
3,2315179,1.00,2.62,0.00,100.00
3,2572153,0.96,2.30,100.00,100.00
3,2576339,1.00,2.99,0.00,100.00
3,2582501,1.00,2.42,0.00,100.00
2,2511910,1.00,2.83,0.00,100.00
2,2421548,1.00,2.72,100.00,100.00
3,2184449,0.95,1.95,100.00,100.00
2,2456554,1.00,3.00,100.00,0.00
3,2345199,1.00,2.22,0.00,100.00
3,2542604,0.96,2.79,100.00,0.00
2,2591720,0.94,2.32,0.00,100.00
2,2205618,0.98,2.42,0.00,100.00
2,2577746,1.00,2.89,100.00,100.00
3,2154429,0.98,2.44,0.00,100.00
2,2315239,1.00,2.16,100.00,100.00
3,2297388,0.98,2.12,0.00,100.00
3,2383848,1.00,2.23,0.00,100.00
3,2171589,1.00,2.03,0.00,100.00
2,2521456,1.00,2.83,0.00,100.00
2,2340555,1.00,2.19,0.00,100.00
3,2543693,0.96,2.78,0.00,100.00
2,2410341,0.89,2.00,100.00,100.00
2,2501790,0.97,2.90,0.00,100.00
2,2609738,0.93,2.28,100.00,100.00
3,2424307,1.00,2.27,0.00,100.00
2,2238571,1.00,2.09,0.00,100.00
3,2320618,1.00,2.63,0.00,0.00
2,2405236,0.95,2.73,0.00,100.00
2,2609173,1.00,2.44,0.00,0.00
2,2231908,1.00,2.67,0.00,100.00
2,2237272,0.92,1.93,0.00,100.00
3,2518079,0.88,2.07,100.00,0.00
2,2593536,0.95,3.12,0.00,100.00
2,2252780,0.91,1.91,100.00,100.00
3,2587684,0.93,2.87,100.00,100.00
3,2469142,0.89,2.60,0.00,100.00
2,2536470,0.98,2.80,100.00,100.00
2,2614658,0.98,2.42,0.00,100.00
3,2367674,1.00,2.23,0.00,100.00
3,2319715,1.00,2.75,0.00,100.00
2,2581896,0.95,2.77,0.00,100.00
2,2260866,1.00,2.55,0.00,100.00
3,2154883,0.91,1.85,0.00,100.00
2,2171870,0.98,2.40,0.00,100.00
2,2103222,0.98,2.33,0.00,100.00
2,2408781,0.99,2.22,0.00,0.00
3,2415866,0.97,2.76,0.00,100.00
2,2320492,0.93,2.02,0.00,100.00
2,2399934,1.00,2.70,0.00,100.00
2,2435620,0.90,2.04,0.00,100.00
3,2104817,1.00,2.56,100.00,100.00
2,2602646,1.00,2.45,100.00,100.00
2,2126382,0.93,2.37,0.00,100.00
2,2278495,0.91,2.34,0.00,0.00
2,2106120,0.96,2.47,100.00,100.00
2,2237471,1.00,2.68,0.00,100.00
2,2211804,1.00,2.07,0.00,100.00
3,2340347,1.00,2.83,0.00,100.00
3,2262390,1.00,2.13,0.00,100.00
2,2476430,1.00,2.31,0.00,100.00
2,2292148,1.00,2.57,0.00,100.00
3,2569046,1.00,2.42,100.00,0.00
3,2351786,1.00,2.71,0.00,100.00
2,2568796,1.00,2.87,0.00,100.00
3,2448894,1.00,2.31,0.00,100.00
2,2164248,0.98,2.39,0.00,100.00
3,2434795,1.00,2.93,0.00,100.00
3,2253156,0.93,2.54,0.00,100.00
2,2448112,0.96,2.19,0.00,100.00
3,2502200,1.00,2.36,100.00,0.00
3,2396901,0.97,2.18,0.00,100.00
3,2332331,1.00,2.81,0.00,100.00
3,2249957,1.00,2.12,100.00,100.00
3,2559314,0.98,2.36,0.00,100.00
2,2485777,0.97,2.25,0.00,100.00
3,2358798,1.00,2.85,100.00,100.00
2,2142828,1.00,2.61,100.00,100.00
3,2239683,1.00,2.11,100.00,0.00
2,2516192,0.96,2.29,0.00,0.00
3,2202761,1.00,2.56,100.00,100.00
3,2203218,1.00,2.65,0.00,100.00
3,2129955,0.94,2.45,100.00,0.00
2,2415133,1.00,3.11,0.00,100.00
2,2417093,1.00,2.27,0.00,100.00
3,2196009,0.89,2.40,0.00,100.00
3,2408805,1.00,2.28,100.00,0.00
2,2106114,1.00,2.39,0.00,100.00
2,2294028,0.98,2.12,0.00,0.00
2,2231689,1.00,2.61,0.00,100.00
2,2298857,0.92,2.61,0.00,0.00
2,2610531,1.00,2.46,0.00,100.00
2,2466776,1.00,2.34,0.00,100.00
3,2523317,0.93,2.23,0.00,100.00
3,2381941,1.00,2.92,0.00,100.00
3,2419608,0.90,2.06,0.00,100.00
3,2231746,0.94,1.97,0.00,100.00
2,2140655,1.00,2.03,0.00,0.00
3,2548260,1.00,3.07,0.00,100.00
3,2481375,1.00,3.01,100.00,100.00
2,2467460,1.00,2.96,0.00,100.00
3,2463897,0.98,2.94,0.00,0.00
3,2499830,1.00,2.36,0.00,0.00
3,2504417,1.00,3.04,0.00,100.00
2,2131585,0.92,1.87,0.00,100.00
2,2216596,1.00,2.10,0.00,100.00
2,2548750,1.00,3.17,0.00,100.00
3,2356014,1.00,2.23,100.00,0.00
3,2210583,1.00,2.07,0.00,100.00
2,2125177,1.00,2.02,0.00,100.00
2,2252276,0.95,2.66,100.00,0.00
3,2286435,0.98,2.11,100.00,100.00
2,2397278,0.97,2.21,100.00,100.00
2,2496898,0.99,3.06,100.00,0.00
2,2547668,1.00,2.38,100.00,100.00
3,2367682,1.00,2.70,0.00,100.00
2,2592062,0.98,2.40,0.00,100.00
2,2124467,0.99,2.62,0.00,100.00
2,2324889,0.99,2.83,0.00,100.00
3,2534583,1.00,3.08,100.00,0.00
2,2190968,0.99,2.51,0.00,100.00
3,2306450,1.00,2.18,0.00,100.00
2,2361070,0.98,2.18,0.00,100.00
2,2206452,1.00,2.09,100.00,100.00
2,2392788,0.98,2.22,100.00,0.00
