User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
3,2537265,0.03,12.35,0.00,0.00
3,2189817,0.00,10.95,0.00,0.00
3,2551643,0.00,12.76,0.00,0.00
2,2456026,0.00,12.28,0.00,0.00
2,2377067,0.11,10.62,0.00,0.00
2,2518481,0.00,12.59,0.00,0.00
2,2554647,0.00,12.77,0.00,0.00
3,2366708,0.00,11.83,0.00,0.00
2,2316569,0.00,11.58,0.00,0.00
2,2168824,0.00,10.84,0.00,0.00
3,2202300,0.01,10.92,0.00,0.00
3,2613747,0.00,13.07,0.00,0.00
2,2335340,0.00,11.68,0.00,0.00
2,2100191,0.02,10.28,0.00,0.00
3,2462068,0.08,11.34,0.00,0.00
3,2184480,0.00,10.92,0.00,0.00
3,2321458,0.10,10.50,0.00,0.00
3,2167732,0.00,10.84,0.00,0.00
3,2503694,0.00,12.52,0.00,0.00
3,2229196,0.00,11.15,0.00,0.00
2,2121354,0.00,10.61,0.00,0.00
3,2394172,0.01,11.88,0.00,0.00
2,1757275,0.04,8.47,0.00,0.00
2,2296454,0.02,11.24,0.00,0.00
3,2371132,0.03,11.51,0.00,0.00
3,2336332,0.00,11.68,0.00,0.00
3,2185917,0.00,10.93,0.00,0.00
2,2272572,0.01,11.21,0.00,0.00
3,2293870,0.04,11.04,0.00,0.00
2,2540365,0.00,12.70,0.00,0.00
2,2168301,0.03,10.55,0.00,0.00
3,2415879,0.00,12.08,0.00,0.00
2,2363968,0.00,11.82,0.00,0.00
3,2199203,0.00,11.00,0.00,0.00
2,2356169,0.00,11.78,0.00,0.00
2,2410949,0.00,12.05,0.00,0.00
2,2325310,0.00,11.63,0.00,0.00
2,2147391,0.00,10.74,0.00,0.00
2,2563381,0.00,12.82,0.00,0.00
2,2511985,0.09,11.42,0.00,0.00
3,2171195,0.07,10.10,0.00,0.00
3,2429054,0.00,12.15,0.00,0.00
2,2338407,0.00,11.69,0.00,0.00
3,2278744,0.05,10.77,0.00,0.00
3,2202634,0.00,11.01,0.00,0.00
2,2325650,0.04,11.21,0.00,0.00
2,2415857,0.00,12.08,0.00,0.00
2,2245068,0.00,11.23,0.00,0.00
3,2483282,0.12,10.89,0.00,0.00
3,2567647,0.00,12.84,0.00,0.00
3,2489237,0.00,12.45,0.00,0.00
3,2172304,0.00,10.81,0.00,0.00
3,2426660,0.04,11.69,0.00,0.00
2,2175031,0.00,10.88,0.00,0.00
2,2432932,0.04,11.62,0.00,0.00
2,2462326,0.02,12.08,0.00,0.00
3,2401497,0.00,12.01,0.00,0.00
3,2490386,0.00,12.45,0.00,0.00
3,2473605,0.05,11.77,0.00,0.00
3,2232167,0.00,11.16,0.00,0.00
2,2097918,0.01,10.42,0.00,0.00
2,2143018,0.00,10.72,0.00,0.00
3,2559791,0.00,12.80,0.00,0.00
2,2570333,0.00,12.85,0.00,0.00
3,2541170,0.02,12.45,0.00,0.00
2,2598227,0.00,12.99,0.00,0.00
3,2164068,0.01,10.75,0.00,0.00
2,1210214,0.03,5.88,0.00,0.00
2,2281381,0.00,11.41,0.00,0.00
2,2492013,0.03,12.11,0.00,0.00
3,2255074,0.00,11.28,0.00,0.00
3,2410387,0.00,12.05,0.00,0.00
3,2289225,0.00,11.45,0.00,0.00
3,2271258,0.01,11.28,0.00,0.00
3,2122217,0.11,9.45,0.00,0.00
3,2181914,0.00,10.91,0.00,0.00
2,2421036,0.04,11.56,0.00,0.00
2,2549608,0.03,12.38,0.00,0.00
2,2578053,0.00,12.89,0.00,0.00
2,2413401,0.01,11.97,0.00,0.00
3,2177921,0.00,10.89,0.00,0.00
3,2382081,0.00,11.91,0.00,0.00
3,2473060,0.02,12.06,0.00,0.00
3,2241440,0.00,11.21,0.00,0.00
2,2198065,0.05,10.46,0.00,0.00
2,2169277,0.03,10.48,0.00,0.00
2,2221175,0.00,11.11,0.00,0.00
2,2329807,0.06,11.00,0.00,0.00
2,2538665,0.01,12.55,0.00,0.00
2,2159279,0.00,10.80,0.00,0.00
3,2428674,0.00,12.12,0.00,0.00
3,2465389,0.06,11.64,0.00,0.00
3,2580108,0.00,12.90,0.00,0.00
3,2405110,0.00,12.03,0.00,0.00
3,2350064,0.02,11.54,0.00,0.00
3,2568449,0.04,12.31,0.00,0.00
3,2463885,0.00,12.32,0.00,0.00
2,2251987,0.08,10.31,0.00,0.00
3,2594677,0.09,11.76,0.00,0.00
2,2201284,0.00,11.01,0.00,0.00
3,2109049,0.03,10.24,0.00,0.00
3,2605016,0.00,13.03,0.00,0.00
2,2382887,0.04,11.48,0.00,0.00
2,2318156,0.05,10.99,0.00,0.00
2,2289297,0.00,11.45,0.00,0.00
3,2554849,0.04,12.24,0.00,0.00
3,2286006,0.00,11.43,0.00,0.00
2,2273415,0.02,11.10,0.00,0.00
3,2428723,0.00,12.14,0.00,0.00
2,2584726,0.10,11.68,0.00,0.00
2,2336433,0.00,11.68,0.00,0.00
2,2460818,0.04,11.79,0.00,0.00
2,762261,0.00,3.81,0.00,0.00
2,2555122,0.00,12.78,0.00,0.00
3,2118693,0.01,10.49,0.00,0.00
2,2235542,0.04,10.75,0.00,0.00
3,2418447,0.09,11.00,0.00,0.00
3,2488157,0.07,11.57,0.00,0.00
3,2517880,0.00,12.59,0.00,0.00
2,2566671,0.02,12.58,0.00,0.00
3,2597155,0.00,12.99,0.00,0.00
2,2175679,0.01,10.75,0.00,0.00
3,2132967,0.00,10.66,0.00,0.00
2,2162066,0.02,10.62,0.00,0.00
2,2354379,0.00,11.77,0.00,0.00
3,2222466,0.00,11.11,0.00,0.00
2,2572582,0.00,12.86,0.00,0.00
3,2488326,0.00,12.44,0.00,0.00
3,2569365,0.00,12.85,0.00,0.00
2,2177359,0.00,10.89,0.00,0.00
2,2221834,0.05,10.51,0.00,0.00
2,2140507,0.00,10.70,0.00,0.00
3,2432607,0.09,11.02,0.00,0.00
3,2303383,0.08,10.54,0.00,0.00
2,2324322,0.01,11.51,0.00,0.00
3,2219325,0.04,10.67,0.00,0.00
2,2120642,0.02,10.42,0.00,0.00
2,2263688,0.00,11.32,0.00,0.00
2,2443471,0.03,11.87,0.00,0.00
2,2127530,0.00,10.64,0.00,0.00
2,2287403,0.00,11.44,0.00,0.00
3,2392725,0.00,11.96,0.00,0.00
2,2359275,0.01,11.71,0.00,0.00
3,2379614,0.00,11.90,0.00,0.00
3,2291358,0.03,11.16,0.00,0.00
2,2384730,0.00,11.92,0.00,0.00
2,2389756,0.09,10.87,0.00,0.00
2,2160166,0.08,9.89,0.00,0.00
2,2358849,0.06,11.13,0.00,0.00
3,2468833,0.00,12.34,0.00,0.00
3,2482026,0.00,12.41,0.00,0.00
2,2106660,0.00,10.53,0.00,0.00
3,2529111,0.00,12.65,0.00,0.00
2,2278783,0.00,11.39,0.00,0.00
2,2518668,0.00,12.59,0.00,0.00
2,2295511,0.01,11.39,0.00,0.00
2,2449719,0.02,11.98,0.00,0.00
2,1774248,0.04,8.54,0.00,0.00
2,2595922,0.00,12.98,0.00,0.00
3,2209473,0.00,11.05,0.00,0.00
3,2115421,0.00,10.58,0.00,0.00
3,2210673,0.00,11.05,0.00,0.00
2,2245066,0.08,10.34,0.00,0.00
2,2392322,0.04,11.43,0.00,0.00
3,2228147,0.01,10.98,0.00,0.00
2,2257941,0.00,11.29,0.00,0.00
3,2136856,0.00,10.68,0.00,0.00
2,2197103,0.00,10.99,0.00,0.00
3,2362596,0.03,11.46,0.00,0.00
3,2128232,0.09,9.72,0.00,0.00
2,2248445,0.00,11.24,0.00,0.00
2,2285449,0.00,11.43,0.00,0.00
2,2419875,0.00,12.04,0.00,0.00
2,2585079,0.00,12.93,0.00,0.00
3,2583728,0.03,12.59,0.00,0.00
2,2406952,0.00,11.98,0.00,0.00
3,2341550,0.00,11.71,0.00,0.00
3,2285827,0.00,11.43,0.00,0.00
2,2244401,0.00,11.22,0.00,0.00
2,2544514,0.00,12.72,0.00,0.00
2,2371284,0.00,11.86,0.00,0.00
2,2413237,0.00,12.07,0.00,0.00
3,2491248,0.01,12.30,0.00,0.00
3,2261862,0.00,11.31,0.00,0.00
2,2352514,0.13,10.28,0.00,0.00
3,2459679,0.00,12.30,0.00,0.00
3,2263898,0.00,11.32,0.00,0.00
2,2130939,0.00,10.65,0.00,0.00
3,2226918,0.00,11.13,0.00,0.00
2,2330551,0.00,11.65,0.00,0.00
3,2184459,0.00,10.92,0.00,0.00
3,2103677,0.00,10.52,0.00,0.00
3,2372457,0.06,11.19,0.00,0.00
3,2185401,0.00,10.93,0.00,0.00
2,2285092,0.00,11.43,0.00,0.00
2,2459445,0.00,12.28,0.00,0.00
2,2202089,0.04,10.53,0.00,0.00
3,2204486,0.06,10.33,0.00,0.00
2,2344166,0.00,11.72,0.00,0.00
3,2313304,0.09,10.48,0.00,0.00
3,2179208,0.09,9.91,0.00,0.00
3,2334062,0.00,11.67,0.00,0.00
3,2339822,0.10,10.51,0.00,0.00
2,1022230,0.00,5.11,0.00,0.00
3,2597287,0.00,12.99,0.00,0.00
3,2338126,0.00,11.69,0.00,0.00
3,2491792,0.02,12.15,0.00,0.00
3,2220005,0.01,10.96,0.00,0.00
3,2163679,0.00,10.82,0.00,0.00
2,2113840,0.10,9.51,0.00,0.00
2,2245344,0.05,10.72,0.00,0.00
2,2480426,0.04,11.85,0.00,0.00
2,2443462,0.08,11.22,0.00,0.00
2,2560773,0.01,12.65,0.00,0.00
2,2187214,0.00,10.94,0.00,0.00
2,2259049,0.00,11.30,0.00,0.00
3,2580797,0.01,12.72,0.00,0.00
3,2231411,0.02,10.97,0.00,0.00
2,2098095,0.00,10.48,0.00,0.00
2,2398486,0.00,11.99,0.00,0.00
2,2448546,0.00,12.24,0.00,0.00
3,2431369,0.00,12.16,0.00,0.00
2,2329361,0.00,11.65,0.00,0.00
3,2407236,0.00,12.02,0.00,0.00
2,2203857,0.00,11.02,0.00,0.00
2,2140549,0.00,10.70,0.00,0.00
3,2337276,0.00,11.69,0.00,0.00
3,2303726,0.05,10.95,0.00,0.00
3,2218524,0.00,11.09,0.00,0.00
3,2124200,0.00,10.62,0.00,0.00
3,2338809,0.04,11.20,0.00,0.00
2,2428391,0.00,12.14,0.00,0.00
3,2294474,0.03,11.15,0.00,0.00
2,2478662,0.02,12.19,0.00,0.00
3,2228466,0.00,11.14,0.00,0.00
2,2573605,0.00,12.87,0.00,0.00
3,2587676,0.00,12.94,0.00,0.00
3,2434476,0.00,12.17,0.00,0.00
3,2210626,0.00,11.05,0.00,0.00
3,2464142,0.01,12.25,0.00,0.00
3,2310783,0.00,11.55,0.00,0.00
3,2293415,0.02,11.19,0.00,0.00
3,2423664,0.00,12.12,0.00,0.00
2,2202144,0.00,11.01,0.00,0.00
2,2554506,0.00,12.77,0.00,0.00
3,2356504,0.00,11.78,0.00,0.00
3,2472335,0.01,12.29,0.00,0.00
3,2125378,0.00,10.63,0.00,0.00
3,1725114,0.08,7.91,0.00,0.00
2,2169039,0.00,10.85,0.00,0.00
2,2455134,0.00,12.28,0.00,0.00
2,2305600,0.00,11.53,0.00,0.00
2,2440110,0.00,12.20,0.00,0.00
3,2236479,0.00,11.18,0.00,0.00
2,2515713,0.00,12.58,0.00,0.00
2,2424118,0.00,12.12,0.00,0.00
2,2168450,0.00,10.84,0.00,0.00
2,2370519,0.00,11.85,0.00,0.00
2,2496667,0.00,12.48,0.00,0.00
3,2141252,0.01,10.61,0.00,0.00
2,2433641,0.08,11.24,0.00,0.00
2,2285105,0.00,11.43,0.00,0.00
3,2355184,0.00,11.78,0.00,0.00
2,2407171,0.00,12.04,0.00,0.00
3,2113178,0.00,10.57,0.00,0.00
2,2136304,0.00,10.68,0.00,0.00
3,2399090,0.03,11.59,0.00,0.00
3,2200364,0.00,11.00,0.00,0.00
2,2193583,0.05,10.47,0.00,0.00
2,2242737,0.01,11.05,0.00,0.00
2,2298115,0.02,11.29,0.00,0.00
3,2367189,0.00,11.84,0.00,0.00
2,2527116,0.00,12.64,0.00,0.00
3,2587017,0.00,12.94,0.00,0.00
2,2410398,0.00,12.05,0.00,0.00
2,2556367,0.00,12.78,0.00,0.00
2,2574610,0.00,12.87,0.00,0.00
3,2244163,0.00,11.22,0.00,0.00
3,2121318,0.04,10.23,0.00,0.00
2,2514244,0.06,11.82,0.00,0.00
3,2506808,0.06,11.84,0.00,0.00
2,2541337,0.00,12.71,0.00,0.00
2,2568078,0.04,12.35,0.00,0.00
3,2593886,0.12,11.45,0.00,0.00
3,2112049,0.00,10.56,0.00,0.00
2,2579864,0.00,12.90,0.00,0.00
2,2577019,0.04,12.42,0.00,0.00
2,2486442,0.06,11.66,0.00,0.00
2,2396174,0.00,11.98,0.00,0.00
3,2461747,0.00,12.31,0.00,0.00
2,2507155,0.01,12.44,0.00,0.00
2,2323563,0.00,11.62,0.00,0.00
3,2513503,0.03,12.20,0.00,0.00
3,2606613,0.03,12.59,0.00,0.00
2,2362584,0.02,11.52,0.00,0.00
2,2406227,0.00,12.00,0.00,0.00
2,2402342,0.02,11.81,0.00,0.00
3,2397756,0.06,11.30,0.00,0.00
3,2522805,0.02,12.42,0.00,0.00
3,2449918,0.00,12.25,0.00,0.00
2,2127672,0.00,10.64,0.00,0.00
3,2499654,0.00,12.50,0.00,0.00
2,2363189,0.00,11.82,0.00,0.00
3,2098695,0.00,10.49,0.00,0.00
3,2397521,0.00,11.99,0.00,0.00
2,2206680,0.00,11.03,0.00,0.00
3,2228470,0.02,10.92,0.00,0.00
3,2260571,0.02,11.08,0.00,0.00
2,2286713,0.00,11.43,0.00,0.00
3,2202851,0.00,11.01,0.00,0.00
3,2195758,0.00,10.98,0.00,0.00
3,2223122,0.01,10.96,0.00,0.00
3,2569574,0.10,11.63,0.00,0.00
3,2409567,0.02,11.85,0.00,0.00
3,2205262,0.08,10.18,0.00,0.00
2,2401698,0.00,12.01,0.00,0.00
3,2504108,0.01,12.38,0.00,0.00
2,2152326,0.00,10.76,0.00,0.00
2,2222913,0.00,11.11,0.00,0.00
2,2544088,0.05,12.09,0.00,0.00
2,2620604,0.00,13.10,0.00,0.00
2,2609162,0.06,12.23,0.00,0.00
2,2498139,0.00,12.49,0.00,0.00
3,2333279,0.00,11.67,0.00,0.00
2,2242304,0.03,10.87,0.00,0.00
3,2567761,0.00,12.84,0.00,0.00
2,2171777,0.04,10.39,0.00,0.00
2,2098269,0.04,10.02,0.00,0.00
3,2156430,0.01,10.62,0.00,0.00
3,2442975,0.06,11.51,0.00,0.00
2,2119400,0.08,9.77,0.00,0.00
3,2490517,0.04,11.97,0.00,0.00
2,2296815,0.03,11.17,0.00,0.00
3,2491421,0.07,11.59,0.00,0.00
3,2217244,0.05,10.52,0.00,0.00
2,2472604,0.00,12.36,0.00,0.00
2,2230599,0.00,11.15,0.00,0.00
3,1549623,0.00,7.75,0.00,0.00
2,2487615,0.05,11.87,0.00,0.00
3,2437154,0.02,11.94,0.00,0.00
2,2448413,0.04,11.73,0.00,0.00
2,2570001,0.01,12.74,0.00,0.00
2,2550585,0.04,12.30,0.00,0.00
3,2559786,0.00,12.80,0.00,0.00
3,2613534,0.03,12.74,0.00,0.00
2,2498892,0.03,12.14,0.00,0.00
3,2403851,0.03,11.66,0.00,0.00
3,2278061,0.03,11.02,0.00,0.00
3,2331431,0.02,11.47,0.00,0.00
3,2148206,0.00,10.74,0.00,0.00
2,2610951,0.06,12.26,0.00,0.00
2,2269830,0.00,11.30,0.00,0.00
3,2241726,0.00,11.21,0.00,0.00
2,2175275,0.01,10.79,0.00,0.00
3,2153603,0.00,10.72,0.00,0.00
3,2464441,0.02,12.13,0.00,0.00
2,2344282,0.00,11.72,0.00,0.00
3,2549619,0.00,12.75,0.00,0.00
3,2217038,0.00,11.09,0.00,0.00
3,2363217,0.01,11.74,0.00,0.00
3,2124881,0.00,10.62,0.00,0.00
3,2187627,0.11,9.75,0.00,0.00
3,2592275,0.00,12.96,0.00,0.00
2,2509131,0.00,12.55,0.00,0.00
2,2330840,0.00,11.65,0.00,0.00
2,2566512,0.00,12.83,0.00,0.00
3,2237047,0.00,11.19,0.00,0.00
2,2439929,0.02,11.98,0.00,0.00
3,2514935,0.00,12.57,0.00,0.00
3,2413254,0.07,11.24,0.00,0.00
3,2592933,0.01,12.82,0.00,0.00
3,2445102,0.00,12.17,0.00,0.00
3,2545959,0.01,12.58,0.00,0.00
2,2211364,0.00,11.04,0.00,0.00
3,2312203,0.00,11.56,0.00,0.00
2,2183025,0.00,10.92,0.00,0.00
3,2419697,0.01,11.99,0.00,0.00
2,2348534,0.00,11.74,0.00,0.00
3,2594471,0.00,12.97,0.00,0.00
2,2440499,0.00,12.20,0.00,0.00
2,2400291,0.00,12.00,0.00,0.00
3,1729580,0.02,8.50,0.00,0.00
2,2305562,0.08,10.59,0.00,0.00
3,2501812,0.05,11.91,0.00,0.00
2,2327334,0.00,11.62,0.00,0.00
3,2338647,0.00,11.69,0.00,0.00
2,2100294,0.00,10.50,0.00,0.00
2,2480035,0.03,12.03,0.00,0.00
2,2385818,0.03,11.60,0.00,0.00
3,2303029,0.00,11.52,0.00,0.00
3,2209326,0.00,11.05,0.00,0.00
3,2523297,0.00,12.61,0.00,0.00
3,2243231,0.01,11.12,0.00,0.00
3,2169687,0.01,10.76,0.00,0.00
2,2413538,0.00,12.07,0.00,0.00
3,2456613,0.02,12.03,0.00,0.00
2,2273428,0.01,11.29,0.00,0.00
3,2251115,0.00,11.26,0.00,0.00
2,2549152,0.00,12.75,0.00,0.00
3,2286690,0.01,11.35,0.00,0.00
2,2128658,0.00,10.64,0.00,0.00
2,2488220,0.05,11.76,0.00,0.00
3,2125012,0.00,10.63,0.00,0.00
2,2448621,0.00,12.24,0.00,0.00
2,2212927,0.02,10.81,0.00,0.00
2,2237736,0.00,11.19,0.00,0.00
3,2099191,0.00,10.50,0.00,0.00
3,2436093,0.00,12.18,0.00,0.00
3,2424629,0.04,11.62,0.00,0.00
3,2618028,0.02,12.84,0.00,0.00
3,2411491,0.06,11.33,0.00,0.00
3,2368455,0.01,11.75,0.00,0.00
3,2590897,0.09,11.84,0.00,0.00
2,2139085,0.00,10.70,0.00,0.00
2,2112044,0.01,10.40,0.00,0.00
2,2620440,0.00,13.10,0.00,0.00
3,2523683,0.04,12.09,0.00,0.00
2,2097735,0.00,10.49,0.00,0.00
3,2582358,0.00,12.91,0.00,0.00
2,2358313,0.05,11.22,0.00,0.00
2,2106192,0.03,10.17,0.00,0.00
2,2458405,0.01,12.21,0.00,0.00
2,2521927,0.02,12.41,0.00,0.00
3,2176470,0.13,9.46,0.00,0.00
3,2410688,0.00,12.05,0.00,0.00
2,2535501,0.00,12.68,0.00,0.00
2,1506193,0.00,7.53,0.00,0.00
3,2306989,0.00,11.53,0.00,0.00
3,2524459,0.00,12.62,0.00,0.00
2,2562007,0.01,12.73,0.00,0.00
2,2122707,0.00,10.61,0.00,0.00
2,2291037,0.00,11.46,0.00,0.00
3,2412765,0.00,12.06,0.00,0.00
2,2305576,0.00,11.53,0.00,0.00
3,2540782,0.00,12.70,0.00,0.00
3,2604702,0.06,12.21,0.00,0.00
2,2349103,0.00,11.75,0.00,0.00
3,2615901,0.02,12.86,0.00,0.00
3,2559064,0.06,12.04,0.00,0.00
3,2446531,0.03,11.91,0.00,0.00
2,2338925,0.00,11.69,0.00,0.00
2,2254018,0.00,11.27,0.00,0.00
3,2323295,0.00,11.62,0.00,0.00
2,2420661,0.04,11.56,0.00,0.00
3,2201087,0.00,11.01,0.00,0.00
2,2192417,0.05,10.46,0.00,0.00
3,2147205,0.00,10.74,0.00,0.00
3,2153483,0.00,10.77,0.00,0.00
2,2192215,0.00,10.93,0.00,0.00
2,2111702,0.00,10.56,0.00,0.00
2,2461125,0.05,11.70,0.00,0.00
3,2590185,0.00,12.94,0.00,0.00
2,2186426,0.00,10.93,0.00,0.00
3,2297347,0.00,11.49,0.00,0.00
3,2452540,0.00,12.26,0.00,0.00
3,2141067,0.00,10.71,0.00,0.00
2,2457813,0.00,12.29,0.00,0.00
3,2153575,0.00,10.77,0.00,0.00
3,2594565,0.06,12.25,0.00,0.00
2,2119560,0.00,10.60,0.00,0.00
2,2551593,0.00,12.76,0.00,0.00
2,2550849,0.00,12.75,0.00,0.00
3,2259813,0.06,10.61,0.00,0.00
2,2534972,0.00,12.67,0.00,0.00
2,2128573,0.01,10.53,0.00,0.00
2,2286470,0.02,11.21,0.00,0.00
2,2587634,0.00,12.94,0.00,0.00
2,2169966,0.00,10.85,0.00,0.00
2,2171016,0.02,10.68,0.00,0.00
3,2368685,0.00,11.84,0.00,0.00
3,2452033,0.00,12.26,0.00,0.00
2,1365162,0.02,6.67,0.00,0.00
2,2617272,0.04,12.53,0.00,0.00
2,2274164,0.06,10.65,0.00,0.00
3,2611405,0.03,12.70,0.00,0.00
2,2188034,0.00,10.94,0.00,0.00
3,2503374,0.03,12.17,0.00,0.00
3,2594409,0.00,12.93,0.00,0.00
3,2235478,0.09,10.20,0.00,0.00
3,2150602,0.00,10.75,0.00,0.00
2,2521988,0.03,12.26,0.00,0.00
2,2360029,0.00,11.80,0.00,0.00
2,2591501,0.00,12.96,0.00,0.00
2,2619418,0.09,11.93,0.00,0.00
3,2126600,0.01,10.57,0.00,0.00
2,2555663,0.01,12.64,0.00,0.00
3,2416250,0.00,12.08,0.00,0.00
2,2315323,0.05,11.00,0.00,0.00
3,2379444,0.01,11.83,0.00,0.00
3,2474732,0.02,12.11,0.00,0.00
3,2516488,0.08,11.58,0.00,0.00
3,2280699,0.00,11.40,0.00,0.00
2,2117452,0.00,10.59,0.00,0.00
3,2261256,0.04,10.85,0.00,0.00
3,2214133,0.06,10.42,0.00,0.00
3,2362566,0.04,11.29,0.00,0.00
2,2153053,0.00,10.77,0.00,0.00
2,2336259,0.00,11.66,0.00,0.00
3,2413283,0.05,11.43,0.00,0.00
2,2269349,0.00,11.35,0.00,0.00
2,2222369,0.00,11.11,0.00,0.00
2,2552301,0.00,12.71,0.00,0.00
2,2103043,0.03,10.22,0.00,0.00
2,2140130,0.00,10.70,0.00,0.00
3,2373874,0.00,11.87,0.00,0.00
3,2326876,0.04,11.21,0.00,0.00
2,2495934,0.08,11.49,0.00,0.00
3,2167524,0.00,10.84,0.00,0.00
3,2107645,0.02,10.34,0.00,0.00
3,2598299,0.05,12.39,0.00,0.00
2,2607795,0.02,12.73,0.00,0.00
2,2513409,0.00,12.55,0.00,0.00
2,2289957,0.05,10.85,0.00,0.00
2,2238511,0.00,11.19,0.00,0.00
2,2371460,0.05,11.32,0.00,0.00
3,2123161,0.00,10.62,0.00,0.00
2,1165088,0.02,5.68,0.00,0.00
3,2199336,0.00,11.00,0.00,0.00
2,2357356,0.00,11.79,0.00,0.00
3,2389229,0.01,11.79,0.00,0.00
3,2375436,0.08,10.96,0.00,0.00
2,2454913,0.00,12.27,0.00,0.00
2,2288743,0.03,11.15,0.00,0.00
2,2538306,0.08,11.63,0.00,0.00
2,2520994,0.02,12.30,0.00,0.00
3,2410958,0.07,11.26,0.00,0.00
3,2285944,0.06,10.70,0.00,0.00
3,2296437,0.00,11.48,0.00,0.00
2,2600720,0.00,13.00,0.00,0.00
2,2168171,0.13,9.48,0.00,0.00
2,2409877,0.04,11.61,0.00,0.00
2,2364015,0.00,11.82,0.00,0.00
2,2409974,0.00,12.05,0.00,0.00
3,2337196,0.00,11.69,0.00,0.00
3,2591407,0.02,12.64,0.00,0.00
3,2409440,0.05,11.39,0.00,0.00
3,2399428,0.04,11.47,0.00,0.00
2,2488674,0.00,12.44,0.00,0.00
3,2378636,0.04,11.45,0.00,0.00
2,2117367,0.00,10.59,0.00,0.00
3,2480060,0.00,12.40,0.00,0.00
3,2135466,0.05,10.09,0.00,0.00
3,2410009,0.00,12.02,0.00,0.00
3,2338256,0.00,11.69,0.00,0.00
2,2311746,0.10,10.44,0.00,0.00
3,2152176,0.00,10.76,0.00,0.00
2,2356006,0.00,11.78,0.00,0.00
3,2549955,0.08,11.74,0.00,0.00
2,2225271,0.01,11.07,0.00,0.00
3,2210679,0.00,11.05,0.00,0.00
2,2566112,0.05,12.18,0.00,0.00
3,2389731,0.02,11.72,0.00,0.00
2,2403489,0.00,12.02,0.00,0.00
3,2448369,0.07,11.44,0.00,0.00
3,2120764,0.00,10.56,0.00,0.00
3,2280974,0.00,11.40,0.00,0.00
2,2295564,0.00,11.48,0.00,0.00
3,2497512,0.00,12.49,0.00,0.00
3,2376310,0.00,11.88,0.00,0.00
2,2098453,0.02,10.26,0.00,0.00
2,2560327,0.00,12.80,0.00,0.00
3,857814,0.00,4.29,0.00,0.00
2,2377495,0.00,11.89,0.00,0.00
2,2535372,0.00,12.68,0.00,0.00
3,2573665,0.01,12.76,0.00,0.00
3,2519846,0.03,12.26,0.00,0.00
3,2303586,0.00,11.52,0.00,0.00
2,2319220,0.00,11.60,0.00,0.00
3,2444400,0.01,12.14,0.00,0.00
2,2193823,0.03,10.64,0.00,0.00
2,2305054,0.00,11.53,0.00,0.00
2,2362763,0.00,11.81,0.00,0.00
2,2443634,0.06,11.48,0.00,0.00
2,2142621,0.06,10.12,0.00,0.00
2,2203414,0.00,11.02,0.00,0.00
2,2286372,0.00,11.43,0.00,0.00
2,2454146,0.00,12.27,0.00,0.00
2,2614493,0.00,13.07,0.00,0.00
3,2108444,0.00,10.54,0.00,0.00
3,2486219,0.03,12.02,0.00,0.00
3,2418568,0.00,12.09,0.00,0.00
3,2411632,0.00,12.06,0.00,0.00
3,2405397,0.00,12.03,0.00,0.00
2,2287220,0.00,11.40,0.00,0.00
2,2126055,0.02,10.43,0.00,0.00
2,2398632,0.00,11.99,0.00,0.00
2,2598669,0.12,11.44,0.00,0.00
2,2143417,0.00,10.71,0.00,0.00
3,2200500,0.00,11.00,0.00,0.00
3,2547733,0.00,12.74,0.00,0.00
3,2401828,0.05,11.38,0.00,0.00
2,2476701,0.00,12.38,0.00,0.00
2,2233662,0.00,11.17,0.00,0.00
3,2162071,0.07,10.07,0.00,0.00
3,2354029,0.00,11.77,0.00,0.00
2,2157902,0.02,10.62,0.00,0.00
2,2249507,0.00,11.25,0.00,0.00
2,2527366,0.08,11.60,0.00,0.00
3,2280339,0.00,11.40,0.00,0.00
3,2527899,0.00,12.64,0.00,0.00
2,2261201,0.02,11.12,0.00,0.00
2,2469513,0.01,12.25,0.00,0.00
2,2251237,0.03,10.96,0.00,0.00
2,2423248,0.00,12.12,0.00,0.00
2,2198540,0.00,10.99,0.00,0.00
2,2423610,0.00,12.12,0.00,0.00
2,1246557,0.03,6.02,0.00,0.00
3,2212506,0.00,11.06,0.00,0.00
2,2404345,0.07,11.19,0.00,0.00
3,2575317,0.00,12.88,0.00,0.00
2,2538964,0.05,12.06,0.00,0.00
2,2285500,0.00,11.43,0.00,0.00
3,2357054,0.00,11.79,0.00,0.00
3,2323440,0.02,11.38,0.00,0.00
2,2229502,0.07,10.37,0.00,0.00
3,2526269,0.09,11.49,0.00,0.00
2,2173877,0.06,10.19,0.00,0.00
3,2301926,0.01,11.36,0.00,0.00
2,2567144,0.00,12.84,0.00,0.00
2,2115921,0.00,10.58,0.00,0.00
2,2103308,0.00,10.52,0.00,0.00
2,2137836,0.00,10.69,0.00,0.00
2,2547656,0.02,12.47,0.00,0.00
2,2605909,0.00,13.03,0.00,0.00
2,2123289,0.00,10.62,0.00,0.00
2,2139879,0.00,10.70,0.00,0.00
2,2527439,0.02,12.41,0.00,0.00
2,2434108,0.00,12.17,0.00,0.00
3,2210515,0.00,11.05,0.00,0.00
3,2111294,0.06,9.89,0.00,0.00
3,2571222,0.00,12.86,0.00,0.00
2,2483501,0.00,12.42,0.00,0.00
2,2162625,0.01,10.67,0.00,0.00
2,2435803,0.02,11.98,0.00,0.00
